# t   analytical   numerical_linear   numerical_nonlinear   error_linear   error_nonlinear   energy_nonlinear
9.4600000000e+00  -7.6379124891e-03  -7.6379124895e-03  -8.1073589554e-03  4.1917250920e-13  4.6944646632e-04  1.6305308771e-03
9.4700000000e+00  -7.1170282370e-03  -7.1170282374e-03  -7.5935113914e-03  4.1776304638e-13  4.7648315436e-04  1.6146884112e-03
9.4800000000e+00  -6.5922996012e-03  -6.5922996016e-03  -7.0753114290e-03  4.1594852562e-13  4.8301182781e-04  1.5985764557e-03
9.4900000000e+00  -6.0642627545e-03  -6.0642627549e-03  -6.5532918815e-03  4.1373675319e-13  4.8902912706e-04  1.5822261280e-03
9.5000000000e+00  -5.5334538978e-03  -5.5334538982e-03  -6.0279861122e-03  4.1113033117e-13  4.9453221448e-04  1.5656693134e-03
9.5100000000e+00  -5.0004087353e-03  -5.0004087357e-03  -5.4999275093e-03  4.0812925955e-13  4.9951877400e-04  1.5489385291e-03
9.5200000000e+00  -4.4656619538e-03  -4.4656619542e-03  -4.9696489639e-03  4.0474654878e-13  5.0398701014e-04  1.5320667899e-03
9.5300000000e+00  -3.9297467056e-03  -3.9297467060e-03  -4.4376823521e-03  4.0097872939e-13  5.0793564657e-04  1.5150874712e-03
9.5400000000e+00  -3.3931940965e-03  -3.3931940969e-03  -3.9045580206e-03  3.9695677301e-13  5.1136392406e-04  1.4980341740e-03
9.5500000000e+00  -2.8565326786e-03  -2.8565326789e-03  -3.3708042766e-03  3.9244302252e-13  5.1427159808e-04  1.4809405898e-03
9.5600000000e+00  -2.3202879483e-03  -2.3202879487e-03  -2.8369468841e-03  3.8756367907e-13  5.1665893577e-04  1.4638403667e-03
9.5700000000e+00  -1.7849818513e-03  -1.7849818517e-03  -2.3035085638e-03  3.8232611521e-13  5.1852671249e-04  1.4467669779e-03
9.5800000000e+00  -1.2511322929e-03  -1.2511322933e-03  -1.7710085008e-03  3.7673640249e-13  5.1987620788e-04  1.4297535916e-03
9.5900000000e+00  -7.1925265570e-04  -7.1925265607e-04  -1.2399618571e-03  3.7080093770e-13  5.2070920143e-04  1.4128329447e-03
9.6000000000e+00  -1.8985132479e-04  -1.8985132515e-04  -7.1087929240e-04  3.6452714762e-13  5.2102796761e-04  1.3960372185e-03
9.6100000000e+00  3.3656877968e-04  3.3656877932e-04  -1.8426649086e-04  3.5792300113e-13  5.2083527055e-04  1.3793979189e-03
9.6200000000e+00  8.5951066165e-04  8.5951066130e-04  3.3937630344e-04  3.5105414669e-13  5.2013435821e-04  1.3629457605e-03
9.6300000000e+00  1.3784836997e-03  1.3784836994e-03  8.5955474351e-04  3.4387011467e-13  5.1892895621e-04  1.3467105551e-03
9.6400000000e+00  1.8930040889e-03  1.8930040886e-03  1.3757808277e-03  3.3632038127e-13  5.1722326120e-04  1.3307211050e-03
9.6500000000e+00  2.4025952730e-03  2.4025952726e-03  1.8875733392e-03  3.2847119122e-13  5.1502193374e-04  1.3150051013e-03
9.6600000000e+00  2.9067883671e-03  2.9067883668e-03  2.3944582762e-03  3.2033316971e-13  5.1233009092e-04  1.2995890287e-03
9.6700000000e+00  3.4051225706e-03  3.4051225703e-03  2.8959692722e-03  3.1191629141e-13  5.0915329842e-04  1.2844980749e-03
9.6800000000e+00  3.8971455693e-03  3.8971455690e-03  3.3916480070e-03  3.0322749520e-13  5.0549756237e-04  1.2697560469e-03
9.6900000000e+00  4.3824139269e-03  4.3824139266e-03  3.8810446063e-03  2.9427849046e-13  5.0136932065e-04  1.2553852934e-03
9.7000000000e+00  4.8604934658e-03  4.8604934655e-03  4.3637180318e-03  2.8512955885e-13  4.9677543398e-04  1.2414066344e-03
9.7100000000e+00  5.3309596361e-03  5.3309596358e-03  4.8392364595e-03  2.7568398953e-13  4.9172317660e-04  1.2278392965e-03
9.7200000000e+00  5.7933978733e-03  5.7933978730e-03  5.3071776467e-03  2.6600856934e-13  4.8622022658e-04  1.2147008561e-03
9.7300000000e+00  6.2474039442e-03  6.2474039439e-03  5.7671292883e-03  2.5611197191e-13  4.8027465587e-04  1.2020071897e-03
9.7400000000e+00  6.6925842801e-03  6.6925842798e-03  6.2186893601e-03  2.4600287085e-13  4.7389492002e-04  1.1897724310e-03
9.7500000000e+00  7.1285562981e-03  7.1285562978e-03  6.6614664505e-03  2.3569774604e-13  4.6708984754e-04  1.1780089351e-03
9.7600000000e+00  7.5549487094e-03  7.5549487092e-03  7.0950800803e-03  2.2520093429e-13  4.5986862908e-04  1.1667272511e-03
9.7700000000e+00  7.9714018152e-03  7.9714018150e-03  7.5191610090e-03  2.1452804810e-13  4.5224080623e-04  1.1559361013e-03
9.7800000000e+00  8.3775677887e-03  8.3775677885e-03  7.9333515286e-03  2.0368949583e-13  4.4421626013e-04  1.1456423675e-03
9.7900000000e+00  8.7731109446e-03  8.7731109444e-03  8.3373057448e-03  1.9278502406e-13  4.3580519976e-04  1.1358510856e-03
9.8000000000e+00  9.1577079943e-03  9.1577079942e-03  8.7306898443e-03  1.8164983406e-13  4.2701815006e-04  1.1265654466e-03
9.8100000000e+00  9.5310482887e-03  9.5310482885e-03  9.1131823489e-03  1.7037239675e-13  4.1786593980e-04  1.1177868053e-03
9.8200000000e+00  9.8928340455e-03  9.8928340453e-03  9.4844743563e-03  1.5898046768e-13  4.0835968920e-04  1.1095146958e-03
9.8300000000e+00  1.0242780564e-02  1.0242780564e-02  9.8442697668e-03  1.4747925103e-13  3.9851079739e-04  1.1017468540e-03
9.8400000000e+00  1.0580616426e-02  1.0580616426e-02  1.0192285496e-02  1.3587742043e-13  3.8833092969e-04  1.0944792471e-03
9.8500000000e+00  1.0906083679e-02  1.0906083679e-02  1.0528251674e-02  1.2419232309e-13  3.7783200468e-04  1.0877061089e-03
9.8600000000e+00  1.1218938011e-02  1.1218938011e-02  1.0851911830e-02  1.1242916320e-13  3.6702618109e-04  1.0814199826e-03
9.8700000000e+00  1.1518948908e-02  1.1518948908e-02  1.1163023064e-02  1.0067294220e-13  3.5592584466e-04  1.0756117685e-03
9.8800000000e+00  1.1805899794e-02  1.1805899794e-02  1.1461356200e-02  8.8798760012e-14  3.4454359467e-04  1.0702707783e-03
9.8900000000e+00  1.2079588161e-02  1.2079588161e-02  1.1746695930e-02  7.6882944455e-14  3.3289223054e-04  1.0653847950e-03
9.9000000000e+00  1.2339825683e-02  1.2339825683e-02  1.2018840945e-02  6.4932434429e-14  3.2098473816e-04  1.0609401372e-03
9.9100000000e+00  1.2586438316e-02  1.2586438316e-02  1.2277604040e-02  5.2974985509e-14  3.0883427625e-04  1.0569217295e-03
9.9200000000e+00  1.2819266382e-02  1.2819266382e-02  1.2522812220e-02  4.1010597696e-14  2.9645416254e-04  1.0533131766e-03
9.9300000000e+00  1.3038164639e-02  1.3038164639e-02  1.2754306779e-02  2.9056618223e-14  2.8385785993e-04  1.0500968421e-03
9.9400000000e+00  1.3243002335e-02  1.3243002335e-02  1.2971943373e-02  1.7119985984e-14  2.7105896257e-04  1.0472539313e-03
9.9500000000e+00  1.3433663256e-02  1.3433663256e-02  1.3175592074e-02  5.2353954505e-15  2.5807118189e-04  1.0447645769e-03
9.9600000000e+00  1.3610045742e-02  1.3610045742e-02  1.3365137409e-02  6.6266436782e-15  2.4490833261e-04  1.0426079288e-03
9.9700000000e+00  1.3772062710e-02  1.3772062710e-02  1.3540478391e-02  1.8433171656e-14  2.3158431873e-04  1.0407622459e-03
9.9800000000e+00  1.3919641644e-02  1.3919641644e-02  1.3701528525e-02  3.0178984312e-14  2.1811311949e-04  1.0392049905e-03
9.9900000000e+00  1.4052724584e-02  1.4052724584e-02  1.3848215809e-02  4.1841530241e-14  2.0450877536e-04  1.0379129249e-03
1.0000000000e+01  1.4171268092e-02  1.4171268092e-02  1.3980482718e-02  5.3401727484e-14  1.9078537403e-04  1.0368622096e-03
1.0010000000e+01  1.4275243211e-02  1.4275243211e-02  1.4098286175e-02  6.4878658002e-14  1.7695703644e-04  1.0360285019e-03
1.0020000000e+01  1.4364635403e-02  1.4364635403e-02  1.4201597500e-02  7.6253239834e-14  1.6303790286e-04  1.0353870566e-03
1.0030000000e+01  1.4439444479e-02  1.4439444479e-02  1.4290402360e-02  8.7504656299e-14  1.4904211899e-04  1.0349128258e-03
1.0040000000e+01  1.4499684514e-02  1.4499684515e-02  1.4364700692e-02  9.8613825439e-14  1.3498382219e-04  1.0345805598e-03
1.0050000000e+01  1.4545383748e-02  1.4545383748e-02  1.4424506620e-02  1.0959635977e-13  1.2087712774e-04  1.0343649063e-03
1.0060000000e+01  1.4576584470e-02  1.4576584470e-02  1.4469848355e-02  1.2042797315e-13  1.0673611520e-04  1.0342405106e-03
1.0070000000e+01  1.4593342898e-02  1.4593342898e-02  1.4500768083e-02  1.3109305308e-13  9.2574814903e-05  1.0341821125e-03
1.0080000000e+01  1.4595729036e-02  1.4595729036e-02  1.4517321842e-02  1.4158986483e-13  7.8407194560e-05  1.0341646436e-03
1.0090000000e+01  1.4583826526e-02  1.4583826527e-02  1.4519579380e-02  1.5189932645e-13  6.4247145961e-05  1.0341633215e-03
1.0100000000e+01  1.4557732485e-02  1.4557732485e-02  1.4507624013e-02  1.6202664210e-13  5.0108471864e-05  1.0341537422e-03
1.0110000000e+01  1.4517557325e-02  1.4517557325e-02  1.4481552452e-02  1.7195099511e-13  3.6004873020e-05  1.0341119697e-03
1.0120000000e+01  1.4463424571e-02  1.4463424571e-02  1.4441474635e-02  1.8167412019e-13  2.1949935363e-05  1.0340146232e-03
1.0130000000e+01  1.4395470659e-02  1.4395470659e-02  1.4387513541e-02  1.9117867012e-13  7.9571173842e-06  1.0338389605e-03
1.0140000000e+01  1.4313844725e-02  1.4313844725e-02  1.4319804987e-02  2.0045423654e-13  5.9602623015e-06  1.0335629585e-03
1.0150000000e+01  1.4218708385e-02  1.4218708385e-02  1.4238497422e-02  2.0949908475e-13  1.9789037192e-05  1.0331653893e-03
1.0160000000e+01  1.4110235500e-02  1.4110235500e-02  1.4143751704e-02  2.1830107166e-13  3.3516204916e-05  1.0326258926e-03
1.0170000000e+01  1.3988611934e-02  1.3988611934e-02  1.4035740873e-02  2.2685325840e-13  4.7128939031e-05  1.0319250443e-03
1.0180000000e+01  1.3854035301e-02  1.3854035301e-02  1.3914649901e-02  2.3515737968e-13  6.0614600582e-05  1.0310444200e-03
1.0190000000e+01  1.3706714700e-02  1.3706714700e-02  1.3780675450e-02  2.4319088410e-13  7.3960749417e-05  1.0299666539e-03
1.0200000000e+01  1.3546870444e-02  1.3546870444e-02  1.3634025599e-02  2.5098846612e-13  8.7155155245e-05  1.0286754934e-03
1.0210000000e+01  1.3374733774e-02  1.3374733774e-02  1.3474919582e-02  2.5848247154e-13  1.0018580843e-04  1.0271558482e-03
1.0220000000e+01  1.3190546570e-02  1.3190546570e-02  1.3303587500e-02  2.6569545175e-13  1.1304093050e-04  1.0253938343e-03
1.0230000000e+01  1.2994561051e-02  1.2994561051e-02  1.3120270036e-02  2.7260659008e-13  1.2570898438e-04  1.0233768132e-03
1.0240000000e+01  1.2787039466e-02  1.2787039467e-02  1.2925218151e-02  2.7923843793e-13  1.3817868436e-04  1.0210934255e-03
1.0250000000e+01  1.2568253777e-02  1.2568253777e-02  1.2718692782e-02  2.8555977027e-13  1.5043900566e-04  1.0185336188e-03
1.0260000000e+01  1.2338485333e-02  1.2338485334e-02  1.2500964527e-02  2.9158446491e-13  1.6247919382e-04  1.0156886711e-03
1.0270000000e+01  1.2098024545e-02  1.2098024545e-02  1.2272313319e-02  2.9727435791e-13  1.7428877366e-04  1.0125512075e-03
1.0280000000e+01  1.1847170541e-02  1.1847170541e-02  1.2033028099e-02  3.0266934792e-13  1.8585755797e-04  1.0091152127e-03
1.0290000000e+01  1.1586230823e-02  1.1586230824e-02  1.1783406479e-02  3.0780933358e-13  1.9717565586e-04  1.0053760368e-03
1.0300000000e+01  1.1315520921e-02  1.1315520921e-02  1.1523754402e-02  3.1257461897e-13  2.0823348074e-04  1.0013303972e-03
1.0310000000e+01  1.1035364029e-02  1.1035364029e-02  1.1254385787e-02  3.1700857217e-13  2.1902175796e-04  9.9697637342e-04
1.0320000000e+01  1.0746090647e-02  1.0746090648e-02  1.0975622180e-02  3.2111639736e-13  2.2953153215e-04  9.9231339836e-04
1.0330000000e+01  1.0448038217e-02  1.0448038217e-02  1.0687792391e-02  3.2489289037e-13  2.3975417409e-04  9.8734224310e-04
1.0340000000e+01  1.0141550743e-02  1.0141550744e-02  1.0391232131e-02  3.2834152064e-13  2.4968138736e-04  9.8206499741e-04
1.0350000000e+01  9.8269784259e-03  9.8269784262e-03  1.0086283640e-02  3.3145187983e-13  2.5930521446e-04  9.7648504505e-04
1.0360000000e+01  9.5046772741e-03  9.5046772744e-03  9.7732953168e-03  3.3422396795e-13  2.6861804270e-04  9.7060703440e-04
1.0370000000e+01  9.1750087273e-03  9.1750087277e-03  9.4526213369e-03  3.3673758226e-13  2.7761260962e-04  9.6443684455e-04
1.0380000000e+01  8.8383392678e-03  8.8383392681e-03  9.1246212758e-03  3.3883833239e-13  2.8628200803e-04  9.5798154690e-04
1.0390000000e+01  8.4950400322e-03  8.4950400325e-03  8.7896597230e-03  3.4059907672e-13  2.9461969076e-04  9.5124936269e-04
1.0400000000e+01  8.1454864209e-03  8.1454864212e-03  8.4481058958e-03  3.4202501942e-13  3.0261947488e-04  9.4424961647e-04
1.0410000000e+01  7.7900577052e-03  7.7900577056e-03  8.1003332509e-03  3.4310488478e-13  3.1027554567e-04  9.3699268585e-04
1.0420000000e+01  7.4291366335e-03  7.4291366339e-03  7.7467190936e-03  3.4384821379e-13  3.1758246007e-04  9.2948994779e-04
1.0430000000e+01  7.0631090359e-03  7.0631090362e-03  7.3876441857e-03  3.4425500645e-13  3.2453514986e-04  9.2175372158e-04
1.0440000000e+01  6.6923634284e-03  6.6923634288e-03  7.0234923528e-03  3.4431832385e-13  3.3112892436e-04  9.1379720885e-04
1.0450000000e+01  6.3172906174e-03  6.3172906177e-03  6.6546500902e-03  3.4413704525e-13  3.3735947277e-04  9.0563443086e-04
1.0460000000e+01  5.9382833031e-03  5.9382833034e-03  6.2815061692e-03  3.4353422884e-13  3.4322286611e-04  8.9728016338e-04
1.0470000000e+01  5.5557356844e-03  5.5557356848e-03  5.9044512432e-03  3.4259834553e-13  3.4871555877e-04  8.8874986932e-04
1.0480000000e+01  5.1700430648e-03  5.1700430652e-03  5.5238774545e-03  3.4133286475e-13  3.5383438971e-04  8.8005962960e-04
1.0490000000e+01  4.7816014585e-03  4.7816014588e-03  5.1401780416e-03  3.3973778651e-13  3.5857658315e-04  8.7122607233e-04
1.0500000000e+01  4.3908071992e-03  4.3908071995e-03  4.7537469482e-03  3.3782004971e-13  3.6293974904e-04  8.6226630080e-04
1.0510000000e+01  3.9980565508e-03  3.9980565511e-03  4.3649784338e-03  3.3558138907e-13  3.6692188300e-04  8.5319782042e-04
1.0520000000e+01  3.6037453198e-03  3.6037453201e-03  3.9742666858e-03  3.3302223826e-13  3.7052136597e-04  8.4403846496e-04
1.0530000000e+01  3.2082684714e-03  3.2082684717e-03  3.5820054348e-03  3.3015040354e-13  3.7373696341e-04  8.3480632245e-04
1.0540000000e+01  2.8120197480e-03  2.8120197483e-03  3.1885875722e-03  3.2705782527e-13  3.7656782419e-04  8.2551966095e-04
1.0550000000e+01  2.4153912913e-03  2.4153912917e-03  2.7944047704e-03  3.2356929636e-13  3.7901347909e-04  8.1619685444e-04
1.0560000000e+01  2.0187732690e-03  2.0187732693e-03  2.3998471078e-03  3.1977979292e-13  3.8107383887e-04  8.0685630932e-04
1.0570000000e+01  1.6225535041e-03  1.6225535044e-03  2.0053026961e-03  3.1569343494e-13  3.8274919208e-04  7.9751639152e-04
1.0580000000e+01  1.2271171104e-03  1.2271171107e-03  1.6111573129e-03  3.1131607708e-13  3.8404020243e-04  7.8819535478e-04
1.0590000000e+01  8.3284613192e-04  8.3284613223e-04  1.2177940378e-03  3.0665357406e-13  3.8494790586e-04  7.7891127006e-04
1.0600000000e+01  4.4011918730e-04  4.4011918760e-04  8.2559289450e-04  3.0171080478e-13  3.8547370720e-04  7.6968195672e-04
1.0610000000e+01  4.9311120323e-05  4.9311120620e-05  4.3493049691e-04  2.9649396274e-13  3.8561937658e-04  7.6052491528e-04
1.0620000000e+01  -3.3920734418e-04  -3.3920734389e-04  4.6179701235e-05  2.9109765813e-13  3.8538704542e-04  7.5145726242e-04
1.0630000000e+01  -7.2506993827e-04  -7.2506993799e-04  -3.4029073616e-04  2.8535225398e-13  3.8477920211e-04  7.4249566813e-04
1.0640000000e+01  -1.1079151824e-03  -1.1079151822e-03  -7.2411649499e-04  2.7935184548e-13  3.8379868745e-04  7.3365629541e-04
1.0650000000e+01  -1.4873867105e-03  -1.4873867102e-03  -1.1049380208e-03  2.7310445572e-13  3.8244868963e-04  7.2495474269e-04
1.0660000000e+01  -1.8631335874e-03  -1.8631335871e-03  -1.4824008483e-03  2.6661463835e-13  3.8073273903e-04  7.1640598906e-04
1.0670000000e+01  -2.2348106201e-03  -2.2348106199e-03  -1.8561559175e-03  2.5989366909e-13  3.7865470264e-04  7.0802434265e-04
1.0680000000e+01  -2.6020786609e-03  -2.6020786606e-03  -2.2258598826e-03  2.5294740261e-13  3.7621877824e-04  6.9982339225e-04
1.0690000000e+01  -2.9646049025e-03  -2.9646049023e-03  -2.5911754142e-03  2.4578212729e-13  3.7342948826e-04  6.9181596224e-04
1.0700000000e+01  -3.3220631662e-03  -3.3220631659e-03  -2.9517714928e-03  2.3840478203e-13  3.7029167340e-04  6.8401407111e-04
1.0710000000e+01  -3.6741341806e-03  -3.6741341804e-03  -3.3073236947e-03  2.3082794356e-13  3.6681048590e-04  6.7642889360e-04
1.0720000000e+01  -4.0205058531e-03  -4.0205058528e-03  -3.6575144704e-03  2.2313661335e-13  3.6299138267e-04  6.6907072658e-04
1.0730000000e+01  -4.3608735317e-03  -4.3608735315e-03  -4.0020334136e-03  2.1518290622e-13  3.5884011806e-04  6.6194895881e-04
1.0740000000e+01  -4.6949402588e-03  -4.6949402586e-03  -4.3405775223e-03  2.0704965520e-13  3.5436273649e-04  6.5507204448e-04
1.0750000000e+01  -5.0224170153e-03  -5.0224170151e-03  -4.6728514506e-03  1.9874640128e-13  3.4956556470e-04  6.4844748088e-04
1.0760000000e+01  -5.3430229560e-03  -5.3430229558e-03  -4.9985677521e-03  1.9028788961e-13  3.4445520394e-04  6.4208178996e-04
1.0770000000e+01  -5.6564856352e-03  -5.6564856351e-03  -5.3174471134e-03  1.8167412019e-13  3.3903852184e-04  6.3598050395e-04
1.0780000000e+01  -5.9625412231e-03  -5.9625412229e-03  -5.6292185790e-03  1.7292504234e-13  3.3332264410e-04  6.3014815500e-04
1.0790000000e+01  -6.2609347120e-03  -6.2609347118e-03  -5.9336197660e-03  1.6403458453e-13  3.2731494598e-04  6.2458826888e-04
1.0800000000e+01  -6.5514201130e-03  -6.5514201128e-03  -6.2303970694e-03  1.5502703288e-13  3.2102304361e-04  6.1930336266e-04
1.0810000000e+01  -6.8337606429e-03  -6.8337606428e-03  -6.5193058578e-03  1.4590672420e-13  3.1445478512e-04  6.1429494634e-04
1.0820000000e+01  -7.1077289005e-03  -7.1077289003e-03  -6.8001106589e-03  1.3668059740e-13  3.0761824158e-04  6.0956352841e-04
1.0830000000e+01  -7.3731070325e-03  -7.3731070324e-03  -7.0725853347e-03  1.2735906080e-13  3.0052169782e-04  6.0510862529e-04
1.0840000000e+01  -7.6296868903e-03  -7.6296868902e-03  -7.3365132473e-03  1.1795685956e-13  2.9317364306e-04  6.0092877441e-04
1.0850000000e+01  -7.8772701747e-03  -7.8772701746e-03  -7.5916874133e-03  1.0847399368e-13  2.8558276142e-04  5.9702155113e-04
1.0860000000e+01  -8.1156685712e-03  -8.1156685711e-03  -7.8379106489e-03  9.8933014558e-14  2.7775792230e-04  5.9338358903e-04
1.0870000000e+01  -8.3447038747e-03  -8.3447038746e-03  -8.0749957040e-03  8.9381627100e-14  2.6970817065e-04  5.9001060379e-04
1.0880000000e+01  -8.5642081029e-03  -8.5642081028e-03  -8.3027653858e-03  7.9726156232e-14  2.6144271708e-04  5.8689742024e-04
1.0890000000e+01  -8.7740235996e-03  -8.7740235995e-03  -8.5210526717e-03  7.0042929790e-14  2.5297092793e-04  5.8403800267e-04
1.0900000000e+01  -8.9740031272e-03  -8.9740031272e-03  -8.7297008120e-03  6.0330213048e-14  2.4430231523e-04  5.8142548804e-04
1.0910000000e+01  -9.1640099483e-03  -9.1640099483e-03  -8.9285634218e-03  5.0593210177e-14  2.3544652655e-04  5.7905222214e-04
1.0920000000e+01  -9.3439178966e-03  -9.3439178965e-03  -9.1175045617e-03  4.0852737859e-14  2.2641333482e-04  5.7690979827e-04
1.0930000000e+01  -9.5136114368e-03  -9.5136114368e-03  -9.2963988088e-03  3.1110530818e-14  2.1721262806e-04  5.7498909849e-04
1.0940000000e+01  -9.6729857147e-03  -9.6729857147e-03  -9.4651313157e-03  2.1382201565e-14  2.0785439906e-04  5.7328033714e-04
1.0950000000e+01  -9.8219465951e-03  -9.8219465951e-03  -9.6235978600e-03  1.1700709845e-14  1.9834873508e-04  5.7177310643e-04
1.0960000000e+01  -9.9604106901e-03  -9.9604106901e-03  -9.7717048827e-03  2.0157486791e-15  1.8870580738e-04  5.7045642392e-04
1.0970000000e+01  -1.0088305376e-02  -1.0088305376e-02  -9.9093695155e-03  7.6275791239e-15  1.7893586090e-04  5.6931878165e-04
1.0980000000e+01  -1.0205568802e-02  -1.0205568802e-02  -1.0036519598e-02  1.7224069393e-14  1.6904920380e-04  5.6834819682e-04
1.0990000000e+01  -1.0312149881e-02  -1.0312149881e-02  -1.0153093684e-02  2.6765048511e-14  1.5905619704e-04  5.6753226362e-04
1.1000000000e+01  -1.0408008282e-02  -1.0408008282e-02  -1.0259041038e-02  3.6238373413e-14  1.4896724400e-04  5.6685820614e-04
1.1010000000e+01  -1.0493114400e-02  -1.0493114400e-02  -1.0354321620e-02  4.5635370483e-14  1.3879278005e-04  5.6631293210e-04
1.1020000000e+01  -1.0567449323e-02  -1.0567449323e-02  -1.0438906061e-02  5.4945631378e-14  1.2854326224e-04  5.6588308719e-04
1.1030000000e+01  -1.0631004788e-02  -1.0631004788e-02  -1.0512775629e-02  6.4165686653e-14  1.1822915893e-04  5.6555510972e-04
1.1040000000e+01  -1.0683783120e-02  -1.0683783120e-02  -1.0575922181e-02  7.3276454349e-14  1.0786093952e-04  5.6531528551e-04
1.1050000000e+01  -1.0725797173e-02  -1.0725797173e-02  -1.0628348109e-02  8.2284873359e-14  9.7449064240e-05  5.6514980266e-04
1.1060000000e+01  -1.0757070250e-02  -1.0757070250e-02  -1.0670066276e-02  9.1175331174e-14  8.7003974010e-05  5.6504480609e-04
1.1070000000e+01  -1.0777636019e-02  -1.0777636019e-02  -1.0701099939e-02  9.9944358345e-14  7.6536080325e-05  5.6498645159e-04
