# t   theta_analytical   theta   omega   theta_errors   omega_errors   energy
3.8700000000e+00  -1.5072203645e+00  -1.5075972745e+00  1.2819231656e+00  3.7690998276e-04  1.6137981097e-04  1.9580882724e+00
3.8800000000e+00  -1.4943316563e+00  -1.4947069300e+00  1.2961269211e+00  3.7527375997e-04  1.6559220536e-04  1.9570469011e+00
3.8900000000e+00  -1.4813015099e+00  -1.4816751135e+00  1.3102174440e+00  3.7360366620e-04  1.6814643028e-04  1.9560154463e+00
3.9000000000e+00  -1.4681310446e+00  -1.4685029611e+00  1.3241939927e+00  3.7191650574e-04  1.6899844104e-04  1.9549953385e+00
3.9100000000e+00  -1.4548213866e+00  -1.4551916161e+00  1.3380558230e+00  3.7022950883e-04  1.6810711549e-04  1.9539880125e+00
3.9200000000e+00  -1.4413736692e+00  -1.4417422295e+00  1.3518021874e+00  3.6856030178e-04  1.6543438915e-04  1.9529949050e+00
3.9300000000e+00  -1.4277890329e+00  -1.4281559597e+00  1.3654323349e+00  3.6692687568e-04  1.6094538446e-04  1.9520174532e+00
3.9400000000e+00  -1.4140686252e+00  -1.4144339727e+00  1.3789455106e+00  3.6534755396e-04  1.5460853379e-04  1.9510570921e+00
3.9500000000e+00  -1.4002136010e+00  -1.4005774420e+00  1.3923409552e+00  3.6384095869e-04  1.4639569578e-04  1.9501152533e+00
3.9600000000e+00  -1.3862251226e+00  -1.3865875486e+00  1.4056179050e+00  3.6242597576e-04  1.3628226502e-04  1.9491933623e+00
3.9700000000e+00  -1.3721043597e+00  -1.3724654814e+00  1.4187755907e+00  3.6112171900e-04  1.2424727437e-04  1.9482928373e+00
3.9800000000e+00  -1.3578524894e+00  -1.3582124369e+00  1.4318132382e+00  3.5994749334e-04  1.1027349007e-04  1.9474150864e+00
3.9900000000e+00  -1.3434706966e+00  -1.3438296194e+00  1.4447300670e+00  3.5892275699e-04  9.4347498992e-05  1.9465615063e+00
4.0000000000e+00  -1.3289601738e+00  -1.3293182409e+00  1.4575252912e+00  3.5806708287e-04  7.6459788130e-05  1.9457334800e+00
4.0100000000e+00  -1.3143221214e+00  -1.3146795215e+00  1.4701981179e+00  3.5740011921e-04  5.6604815859e-05  1.9449323751e+00
4.0200000000e+00  -1.2995577477e+00  -1.2999146892e+00  1.4827477478e+00  3.5694154957e-04  3.4781074897e-05  1.9441595414e+00
4.0300000000e+00  -1.2846682689e+00  -1.2850249799e+00  1.4951733746e+00  3.5671105213e-04  1.0991146727e-05  1.9434163096e+00
4.0400000000e+00  -1.2696549095e+00  -1.2700116378e+00  1.5074741847e+00  3.5672825867e-04  1.4758252696e-05  1.9427039888e+00
4.0500000000e+00  -1.2545189023e+00  -1.2548759150e+00  1.5196493569e+00  3.5701271293e-04  4.2456236069e-05  1.9420238650e+00
4.0600000000e+00  -1.2392614884e+00  -1.2396190722e+00  1.5316980623e+00  3.5758382885e-04  7.2087716876e-05  1.9413771990e+00
4.0700000000e+00  -1.2238839173e+00  -1.2242423781e+00  1.5436194639e+00  3.5846084838e-04  1.0363339061e-04  1.9407652248e+00
4.0800000000e+00  -1.2083874473e+00  -1.2087471101e+00  1.5554127165e+00  3.5966279933e-04  1.3706972520e-04  1.9401891474e+00
4.0900000000e+00  -1.1927733453e+00  -1.1931345538e+00  1.5670769666e+00  3.6120845302e-04  1.7236896071e-04  1.9396501414e+00
4.1000000000e+00  -1.1770428873e+00  -1.1774060036e+00  1.5786113518e+00  3.6311628209e-04  2.0949911838e-04  1.9391493488e+00
4.1100000000e+00  -1.1611973581e+00  -1.1615627625e+00  1.5900150011e+00  3.6540441833e-04  2.4842401902e-04  1.9386878776e+00
4.1200000000e+00  -1.1452380517e+00  -1.1456061423e+00  1.6012870344e+00  3.6809061090e-04  2.8910331077e-04  1.9382667999e+00
4.1300000000e+00  -1.1291662714e+00  -1.1295374635e+00  1.6124265625e+00  3.7119218468e-04  3.3149250628e-04  1.9378871504e+00
4.1400000000e+00  -1.1129833297e+00  -1.1133580557e+00  1.6234326869e+00  3.7472599923e-04  3.7554302918e-04  1.9375499246e+00
4.1500000000e+00  -1.0966905491e+00  -1.0970692575e+00  1.6343044999e+00  3.7870840810e-04  4.2120226994e-04  1.9372560770e+00
4.1600000000e+00  -1.0802892613e+00  -1.0806724165e+00  1.6450410841e+00  3.8315521886e-04  4.6841365087e-04  1.9370065201e+00
4.1700000000e+00  -1.0637808080e+00  -1.0641688897e+00  1.6556415128e+00  3.8808165377e-04  5.1711670034e-04  1.9368021223e+00
4.1800000000e+00  -1.0471665409e+00  -1.0475600432e+00  1.6661048494e+00  3.9350231123e-04  5.6724713604e-04  1.9366437067e+00
4.1900000000e+00  -1.0304478217e+00  -1.0308472528e+00  1.6764301480e+00  3.9943112818e-04  6.1873695711e-04  1.9365320498e+00
4.2000000000e+00  -1.0136260222e+00  -1.0140319036e+00  1.6866164525e+00  4.0588134332e-04  6.7151454508e-04  1.9364678797e+00
4.2100000000e+00  -9.9670252483e-01  -9.9711539029e-01  1.6966627976e+00  4.1286546159e-04  7.2550477342e-04  1.9364518752e+00
4.2200000000e+00  -9.7967872219e-01  -9.8009911741e-01  1.7065682079e+00  4.2039521957e-04  7.8062912548e-04  1.9364846641e+00
4.2300000000e+00  -9.6255601765e-01  -9.6298449920e-01  1.7163316986e+00  4.2848155226e-04  8.3680582063e-04  1.9365668226e+00
4.2400000000e+00  -9.4533582526e-01  -9.4577295982e-01  1.7259522749e+00  4.3713456109e-04  8.9394994844e-04  1.9366988734e+00
4.2500000000e+00  -9.2801956994e-01  -9.2846593343e-01  1.7354289327e+00  4.4636348332e-04  9.5197361050e-04  1.9368812850e+00
4.2600000000e+00  -9.1060868761e-01  -9.1106486427e-01  1.7447606582e+00  4.5617666292e-04  1.0107860698e-03  1.9371144707e+00
4.2700000000e+00  -8.9310462526e-01  -8.9357120678e-01  1.7539464283e+00  4.6658152293e-04  1.0702939075e-03  1.9373987875e+00
4.2800000000e+00  -8.7550884112e-01  -8.7598642566e-01  1.7629852104e+00  4.7758453946e-04  1.1304011858e-03  1.9377345349e+00
4.2900000000e+00  -8.5782280479e-01  -8.5831199600e-01  1.7718759626e+00  4.8919121740e-04  1.1910096187e-03  1.9381219547e+00
4.3000000000e+00  -8.4004799728e-01  -8.4054940334e-01  1.7806176344e+00  5.0140606771e-04  1.2520187478e-03  1.9385612296e+00
4.3100000000e+00  -8.2218591120e-01  -8.2270014378e-01  1.7892091658e+00  5.1423258671e-04  1.3133261248e-03  1.9390524828e+00
4.3200000000e+00  -8.0423805082e-01  -8.0476572406e-01  1.7976494885e+00  5.2767323705e-04  1.3748274990e-03  1.9395957771e+00
4.3300000000e+00  -7.8620593220e-01  -7.8674766163e-01  1.8059375255e+00  5.4172943064e-04  1.4364170105e-03  1.9401911146e+00
4.3400000000e+00  -7.6809108327e-01  -7.6864748478e-01  1.8140721916e+00  5.5640151361e-04  1.4979873876e-03  1.9408384361e+00
4.3500000000e+00  -7.4989504393e-01  -7.5046673268e-01  1.8220523934e+00  5.7168875312e-04  1.5594301491e-03  1.9415376206e+00
4.3600000000e+00  -7.3161936614e-01  -7.3220695546e-01  1.8298770298e+00  5.8758932635e-04  1.6206358106e-03  1.9422884850e+00
4.3700000000e+00  -7.1326561402e-01  -7.1386971433e-01  1.8375449922e+00  6.0410031147e-04  1.6814940936e-03  1.9430907838e+00
4.3800000000e+00  -6.9483536390e-01  -6.9545658159e-01  1.8450551647e+00  6.2121768080e-04  1.7418941385e-03  1.9439442089e+00
4.3900000000e+00  -6.7633020445e-01  -6.7696914074e-01  1.8524064245e+00  6.3893629604e-04  1.8017247202e-03  1.9448483896e+00
4.4000000000e+00  -6.5775173666e-01  -6.5840898657e-01  1.8595976423e+00  6.5724990574e-04  1.8608744652e-03  1.9458028924e+00
4.4100000000e+00  -6.3910157401e-01  -6.3977772515e-01  1.8666276824e+00  6.7615114485e-04  1.9192320715e-03  1.9468072211e+00
4.4200000000e+00  -6.2038134245e-01  -6.2107697398e-01  1.8734954033e+00  6.9563153661e-04  1.9766865287e-03  1.9478608170e+00
4.4300000000e+00  -6.0159268048e-01  -6.0230836197e-01  1.8801996583e+00  7.1568149652e-04  2.0331273399e-03  1.9489630590e+00
4.4400000000e+00  -5.8273723920e-01  -5.8347352954e-01  1.8867392953e+00  7.3629033861e-04  2.0884447433e-03  1.9501132641e+00
4.4500000000e+00  -5.6381668236e-01  -5.6457412865e-01  1.8931131579e+00  7.5744628388e-04  2.1425299338e-03  1.9513106876e+00
4.4600000000e+00  -5.4483268637e-01  -5.4561182284e-01  1.8993200852e+00  7.7913647100e-04  2.1952752838e-03  1.9525545235e+00
4.4700000000e+00  -5.2578694031e-01  -5.2658828728e-01  1.9053589128e+00  8.0134696914e-04  2.2465745635e-03  1.9538439055e+00
4.4800000000e+00  -5.0668114601e-01  -5.0750520880e-01  1.9112284732e+00  8.2406279312e-04  2.2963231589e-03  1.9551779069e+00
4.4900000000e+00  -4.8751701802e-01  -4.8836428594e-01  1.9169275960e+00  8.4726792054e-04  2.3444182877e-03  1.9565555421e+00
4.5000000000e+00  -4.6829628361e-01  -4.6916722892e-01  1.9224551088e+00  8.7094531127e-04  2.3907592134e-03  1.9579757670e+00
4.5100000000e+00  -4.4902068278e-01  -4.4991575971e-01  1.9278098374e+00  8.9507692892e-04  2.4352474554e-03  1.9594374799e+00
4.5200000000e+00  -4.2969196827e-01  -4.3061161203e-01  1.9329906066e+00  9.1964376442e-04  2.4777869961e-03  1.9609395228e+00
4.5300000000e+00  -4.1031190550e-01  -4.1125653136e-01  1.9379962409e+00  9.4462586168e-04  2.5182844837e-03  1.9624806821e+00
4.5400000000e+00  -3.9088227257e-01  -3.9185227492e-01  1.9428255647e+00  9.7000234528e-04  2.5566494308e-03  1.9640596900e+00
4.5500000000e+00  -3.7140486024e-01  -3.7240061169e-01  1.9474774032e+00  9.9575145004e-04  2.5927944080e-03  1.9656752257e+00
4.5600000000e+00  -3.5188147183e-01  -3.5290332238e-01  1.9519505830e+00  1.0218505525e-03  2.6266352315e-03  1.9673259167e+00
4.5700000000e+00  -3.3231392326e-01  -3.3336219946e-01  1.9562439327e+00  1.0482762046e-03  2.6580911458e-03  1.9690103402e+00
4.5800000000e+00  -3.1270404289e-01  -3.1377904706e-01  1.9603562838e+00  1.0750041682e-03  2.6870849997e-03  1.9707270249e+00
4.5900000000e+00  -2.9305367155e-01  -2.9415568100e-01  1.9642864708e+00  1.1020094527e-03  2.7135434152e-03  1.9724744520e+00
4.6000000000e+00  -2.7336466237e-01  -2.7449392873e-01  1.9680333326e+00  1.1292663531e-03  2.7373969497e-03  1.9742510576e+00
4.6100000000e+00  -2.5363888079e-01  -2.5479562928e-01  1.9715957129e+00  1.1567484904e-03  2.7585802509e-03  1.9760552339e+00
4.6200000000e+00  -2.3387820439e-01  -2.3506263325e-01  1.9749724607e+00  1.1844288531e-03  2.7770322034e-03  1.9778853311e+00
4.6300000000e+00  -2.1408452282e-01  -2.1529680266e-01  1.9781624316e+00  1.2122798403e-03  2.7926960672e-03  1.9797396596e+00
4.6400000000e+00  -1.9425973769e-01  -1.9550001099e-01  1.9811644881e+00  1.2402733062e-03  2.8055196074e-03  1.9816164916e+00
4.6500000000e+00  -1.7440576244e-01  -1.7567414305e-01  1.9839775006e+00  1.2683806055e-03  2.8154552154e-03  1.9835140636e+00
4.6600000000e+00  -1.5452452223e-01  -1.5582109487e-01  1.9866003480e+00  1.2965726406e-03  2.8224600206e-03  1.9854305781e+00
4.6700000000e+00  -1.3461795377e-01  -1.3594277368e-01  1.9890319189e+00  1.3248199093e-03  2.8264959923e-03  1.9873642060e+00
4.6800000000e+00  -1.1468800520e-01  -1.1604109775e-01  1.9912711119e+00  1.3530925535e-03  2.8275300322e-03  1.9893130888e+00
4.6900000000e+00  -9.4736635923e-02  -9.6117996332e-02  1.9933168370e+00  1.3813604093e-03  2.8255340566e-03  1.9912753408e+00
4.7000000000e+00  -7.4765816444e-02  -7.6175409501e-02  1.9951680158e+00  1.4095930573e-03  2.8204850683e-03  1.9932490520e+00
4.7100000000e+00  -5.4777528184e-02  -5.6215288058e-02  1.9968235829e+00  1.4377598739e-03  2.8123652184e-03  1.9952322899e+00
4.7200000000e+00  -3.4773763307e-02  -3.6239593390e-02  1.9982824866e+00  1.4658300827e-03  2.8011618564e-03  1.9972231022e+00
4.7300000000e+00  -1.4756524523e-02  -1.6250297330e-02  1.9995436897e+00  1.4937728074e-03  2.7868675706e-03  1.9992195195e+00
4.7400000000e+00  5.2721751166e-03  3.7506179933e-03  2.0006061703e+00  1.5215571233e-03  2.7694802169e-03  2.0012195578e+00
4.7500000000e+00  2.5310312425e-02  2.3761160314e-02  2.0014689230e+00  1.5491521113e-03  2.7490029363e-03  2.0032212212e+00
4.7600000000e+00  4.5355854307e-02  4.3779327397e-02  2.0021309595e+00  1.5765269098e-03  2.7254441617e-03  2.0052225043e+00
4.7700000000e+00  6.5406757983e-02  6.3803107214e-02  2.0025913098e+00  1.6036507681e-03  2.6988176133e-03  2.0072213953e+00
4.7800000000e+00  8.5460971231e-02  8.3830478132e-02  2.0028490227e+00  1.6304930989e-03  2.6691422824e-03  2.0092158784e+00
4.7900000000e+00  1.0551643264e-01  1.0385940910e-01  2.0029031672e+00  1.6570235313e-03  2.6364424045e-03  2.0112039370e+00
4.8000000000e+00  1.2557107184e-01  1.2388785988e-01  2.0027528330e+00  1.6832119627e-03  2.6007474201e-03  2.0131835559e+00
4.8100000000e+00  1.4562280982e-01  1.4391378121e-01  2.0023971318e+00  1.7090286108e-03  2.5620919257e-03  2.0151527248e+00
4.8200000000e+00  1.6566955913e-01  1.6393511507e-01  2.0018351978e+00  1.7344440646e-03  2.5205156122e-03  2.0171094406e+00
4.8300000000e+00  1.8570922425e-01  1.8394979491e-01  2.0010661893e+00  1.7594293355e-03  2.4760631932e-03  2.0190517105e+00
4.8400000000e+00  2.0573970178e-01  2.0395574588e-01  2.0000892887e+00  1.7839559065e-03  2.4287843222e-03  2.0209775546e+00
4.8500000000e+00  2.2575888085e-01  2.2395088507e-01  1.9989037045e+00  1.8079957816e-03  2.3787334984e-03  2.0228850093e+00
4.8600000000e+00  2.4576464333e-01  2.4393312180e-01  1.9975086711e+00  1.8315215335e-03  2.3259699627e-03  2.0247721296e+00
4.8700000000e+00  2.6575486422e-01  2.6390035787e-01  1.9959034509e+00  1.8545063508e-03  2.2705575830e-03  2.0266369921e+00
4.8800000000e+00  2.8572741191e-01  2.8385048783e-01  1.9940873343e+00  1.8769240831e-03  2.2125647290e-03  2.0284776980e+00
4.8900000000e+00  3.0568014858e-01  3.0378139929e-01  1.9920596409e+00  1.8987492858e-03  2.1520641376e-03  2.0302923757e+00
4.9000000000e+00  3.2561093048e-01  3.2369097322e-01  1.9898197208e+00  1.9199572628e-03  2.0891327685e-03  2.0320791838e+00
4.9100000000e+00  3.4551760833e-01  3.4357708422e-01  1.9873669551e+00  1.9405241083e-03  2.0238516505e-03  2.0338363135e+00
4.9200000000e+00  3.6539802762e-01  3.6343760088e-01  1.9847007567e+00  1.9604267461e-03  1.9563057183e-03  2.0355619917e+00
4.9300000000e+00  3.8525002903e-01  3.8327038606e-01  1.9818205718e+00  1.9796429684e-03  1.8865836420e-03  2.0372544838e+00
4.9400000000e+00  4.0507144876e-01  4.0307329728e-01  1.9787258800e+00  1.9981514721e-03  1.8147776467e-03  2.0389120956e+00
4.9500000000e+00  4.2486011891e-01  4.2284418702e-01  1.9754161959e+00  2.0159318932e-03  1.7409833255e-03  2.0405331768e+00
4.9600000000e+00  4.4461386790e-01  4.4258090306e-01  1.9718910696e+00  2.0329648398e-03  1.6652994446e-03  2.0421161231e+00
4.9700000000e+00  4.6433052081e-01  4.6228128889e-01  1.9681500875e+00  2.0492319224e-03  1.5878277414e-03  2.0436593784e+00
4.9800000000e+00  4.8400789981e-01  4.8194318403e-01  1.9641928733e+00  2.0647157832e-03  1.5086727163e-03  2.0451614380e+00
4.9900000000e+00  5.0364382457e-01  5.0156442445e-01  1.9600190888e+00  2.0794001222e-03  1.4279414180e-03  2.0466208501e+00
5.0000000000e+00  5.2323611262e-01  5.2114284290e-01  1.9556284348e+00  2.0932697217e-03  1.3457432239e-03  2.0480362188e+00
5.0100000000e+00  5.4278257984e-01  5.4067626937e-01  1.9510206517e+00  2.1063104685e-03  1.2621896153e-03  2.0494062058e+00
